Package,Zone,Dist,Mandal,GPName,zonemandalgp,LGDCode,USCNo,SerialNo,BillDate,DueDate,BillAmount,ACDAmount,Amount,act
Package-B,Nalgonda,Nalgonda,Kattangoor,MUNUKUNTLA,GP,207563,113263244,4191301194,07-09-2022,21-09-2022,1151,462,1151,689
Package-B,Nalgonda,Nalgonda,Kattangoor,KURUMARTHY,GP,207562,113324234,4191501117,07-09-2022,21-09-2022,2189,650,2189,1539
Package-B,Nalgonda,Nalgonda,Kattangoor,GARLABAIGUDEM,GP,207559,113263243,4191201657,08-09-2022,22-09-2022,3785,958,3785,2827
Package-B,Nalgonda,Nalgonda,Kattangoor,AITIPAMULA,GP,207553,112984153,4191603028,06-09-2022,20-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Kattangoor,RAMACHADRAPURAM,GP,280659,112984158,4192100262,09-09-2022,23-09-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Kattangoor,MALLARAM,GP,280655,113324212,4190600365,10-09-2022,24-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Kattangoor,KATTANGUR,GP,207561,112984136,4190103613,06-09-2022,20-09-2022,5050,1580,5050,3470
Package-B,Nalgonda,Nalgonda,Kattangoor,DUGNEVALLY,GP,207556,113782194,4190501064,09-09-2022,23-09-2022,471,0,471,471
Package-B,Nalgonda,Nalgonda,Kattangoor,BASKARLABAI,GP,280665,113007882,4191000745,08-09-2022,22-09-2022,623,0,623,623
Package-B,Nalgonda,Nalgonda,Kattangoor,PITTAMPALLY,GP,207569,113007881,4191000744,06-09-2022,20-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Kattangoor,PARADA,GP,207568,113324248,4191701377,08-09-2022,22-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Kethepally,Cheekatigudem,GP,280699,113264165,4141500660,08-09-2022,22-09-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Kethepally,BHEEMARAM,GP,207571,113264159,4140901383,10-09-2022,24-09-2022,1228,804,1228,424
Package-B,Nalgonda,Nalgonda,Kethepally,KOTHAPET,GP,207581,113264166,4141600808,07-09-2022,21-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Munugode,KOMPALLY,GP,207779,113354711,4071301162,07-09-2022,21-09-2022,4254,1382,4254,2872
Package-B,Nalgonda,Nalgonda,Munugode,KALWAKUNTLA,GP,207777,113354682,4070500461,07-09-2022,21-09-2022,4065,1180,4065,2885
Package-B,Nalgonda,Nalgonda,Munugode,VELMAKANNE,GP,207788,113354738,4071701163,06-09-2022,20-09-2022,6577,1482,6577,5095
Package-B,Nalgonda,Nalgonda,Munugode,CHELMEDA,GP,207770,113354751,4072100639,10-09-2022,24-09-2022,3319,1880,3319,1439
Package-B,Nalgonda,Nalgonda,Munugode,IPPERTHY,GP,207773,113079130,4070105277,07-09-2022,21-09-2022,3049,632,3049,2417
Package-B,Nalgonda,Nalgonda,Munugode,Jakkalavarigudem,GP,281016,113079131,4070105278,05-09-2022,19-09-2022,3067,1462,3067,1605
Package-B,Nalgonda,Nalgonda,Munugode,Ravigudem,GP,281015,113079129,4070105276,08-09-2022,22-09-2022,2684,1362,2684,1322
Package-B,Nalgonda,Nalgonda,Munugode,RATHIPALLY,GP,207785,112985944,4070200442,04-09-2022,18-09-2022,2403,1096,2403,1307
Package-B,Nalgonda,Nalgonda,Munugode,Gangorigudem,GP,281014,112985946,4070301467,07-09-2022,21-09-2022,1663,924,1663,739
Package-B,Nalgonda,Nalgonda,Munugode,GUNDLORIGUDEM,GP,281017,113079132,4070105279,10-09-2022,24-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Nampally,NEVILLAGUDEM,GP,281030,113422649,4432201213,10-09-2022,24-09-2022,1845,0,1845,1845
Package-B,Nalgonda,Nalgonda,Nampally,G.MALLEPALLY,GP,207845,112928410,4430400562,08-09-2022,22-09-2022,2454,616,2454,1838
Package-B,Nalgonda,Nalgonda,Nampally,S.LINGOTAM,GP,207857,113306052,4431100823,07-09-2022,21-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Nampally,DEVATHPALLY,GP,207844,113015857,4431800651,07-09-2022,21-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Nampally,TUMMALAPALLY,GP,207859,112928433,4432500460,09-09-2022,23-09-2022,3338,1180,3338,2158
Package-B,Nalgonda,Nalgonda,Nampally,BANDA THIMMAPOOR,GP,207840,112928418,4430900264,08-09-2022,22-09-2022,1529,1096,1529,433
Package-B,Nalgonda,Nalgonda,Nampally,MUSTIPALLY,GP,207849,112928428,4431900679,06-09-2022,20-09-2022,3923,1342,3923,2581
Package-B,Nalgonda,Nalgonda,Nampally,RAJYANAIK THANDA,GP,281024,112928427,4431900678,06-09-2022,20-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Shaligouraram,Shalilingotam,GP,281962,112984106,4150500391,08-09-2022,22-09-2022,1965,1112,1965,853
Package-B,Nalgonda,Nalgonda,Shaligouraram,AMBARIPET,GP,208072,112984118,4152000827,07-09-2022,21-09-2022,3406,1482,3406,1924
Package-B,Nalgonda,Nalgonda,Shaligouraram,MADHARAM,GP,208077,113324835,4151001205,08-09-2022,22-09-2022,1989,650,1989,1339
Package-B,Nalgonda,Nalgonda,Shaligouraram,PERKAKONDARAM,GP,208080,113324901,4151701462,10-09-2022,24-09-2022,1926,512,1926,1414
Package-B,Nalgonda,Nalgonda,Shaligouraram,ADLOOR,GP,208070,112984114,4151501274,05-09-2022,19-09-2022,5491,1232,5491,4259
Package-B,Nalgonda,Nalgonda,Shaligouraram,VOOTKUR,GP,208087,112984110,4151101049,08-09-2022,22-09-2022,2441,752,2441,1689
Package-B,Nalgonda,Nalgonda,Shaligouraram,Bandemeedagudem,GP,280572,113007985,4151101051,11-09-2022,25-09-2022,1278,564,1278,714
Package-B,Nalgonda,Nalgonda,Shaligouraram,Ramagiri,GP,281963,112984117,4151900415,08-09-2022,22-09-2022,1735,1302,1735,433
Package-B,Nalgonda,Nalgonda,Shaligouraram,GURAJALA,GP,208075,113143365,4150400981,09-09-2022,23-09-2022,1349,650,1349,699
Package-B,Nalgonda,Nalgonda,Shaligouraram,NG KOTHAPALLY,GP,208079,113222819,4151200735,06-09-2022,20-09-2022,2391,496,2391,1895
Package-B,Nalgonda,Nalgonda,Shaligouraram,MANIMADDE,GP,208078,113222800,4150300668,04-09-2022,18-09-2022,2322,462,2322,1860
Package-B,Nalgonda,Nalgonda,Shaligouraram,UPPALANCHA,GP,208085,113222825,4152200487,07-09-2022,21-09-2022,2704,684,2704,2020
Package-B,Nalgonda,Nalgonda,Shaligouraram,RAMANUJAPURAM,GP,208081,113222827,4152600299,06-09-2022,20-09-2022,1615,0,1615,1615
Package-B,Nalgonda,Nalgonda,Shaligouraram,BAIRAVUNIBANDA,GP,208073,113143376,4152100813,06-09-2022,20-09-2022,2471,548,2471,1923
Package-B,Nalgonda,Nalgonda,Shaligouraram,THAKKELLAPAD,GP,208083,112984112,4151300469,04-09-2022,18-09-2022,1070,650,1070,420
Package-B,Nalgonda,Nalgonda,Shaligouraram,AKARAM,GP,208071,112984113,4151401315,08-09-2022,22-09-2022,3736,1164,3736,2572
Package-B,Nalgonda,Nalgonda,Vemulapally,RAVULAPENTA,GP,208224,113306354,4340701668,07-09-2022,21-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Vemulapally,KAMEPALLI,GP,208219,113306378,4342700434,07-09-2022,21-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Vemulapally,THADKAMALLA,GP,207699,113308257,4321801902,04-09-2022,18-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Vemulapally,GOGUVANIGUDEM,GP,207690,113308256,4321300650,11-09-2022,25-09-2022,381,0,381,381
Package-B,Nalgonda,Suryapet,Garidepally,L.B.NAGAR,GP,207447,113439181,4331500551,08-09-2022,22-09-2022,533,0,533,533
Package-B,Nalgonda,Nalgonda,Chandur,JOGIGUDEM,GP,280746,112944510,4060901163,05-09-2022,19-09-2022,1755,838,1755,917
Package-B,Nalgonda,Nalgonda,Chandur,GATUPPAL,GP,207286,113225524,4060602386,07-09-2022,21-09-2022,2358,668,2358,1690
Package-B,Nalgonda,Nalgonda,Chandur,KAMMAGUDEM,GP,280735,113064882,4060800827,07-09-2022,21-09-2022,11882,0,11882,11882
Package-B,Nalgonda,Nalgonda,Chandur,PADAMATITHALLA,GP,280761,112897079,4061400784,09-09-2022,23-09-2022,2390,1044,2390,1346
Package-B,Nalgonda,Nalgonda,Chandur,UDTALAPALLY,GP,207296,112897078,4061400782,10-09-2022,24-09-2022,648,0,648,648
Package-B,Nalgonda,Nalgonda,Chandur,GUNDREPALLY,GP,207287,112986107,4060401056,07-09-2022,21-09-2022,1356,512,1356,844
Package-B,Nalgonda,Nalgonda,Chandur,CHAMALAPALLY,GP,207841,113084852,4431500634,11-09-2022,25-09-2022,2129,992,2129,1137
Package-B,Nalgonda,Nalgonda,Chandur,TUMMALAPALLY,GP,207295,112944530,4061200569,06-09-2022,20-09-2022,2423,0,2423,2423
Package-B,Nalgonda,Nalgonda,Chandur,THIMMAREDDYGUDEM,GP,280765,112986160,4061500300,09-09-2022,23-09-2022,3777,1382,3777,2395
Package-B,Nalgonda,Nalgonda,Chandur,DONIPAMLA,GP,207285,113354590,4060901232,07-09-2022,21-09-2022,4463,512,4463,3951
Package-B,Nalgonda,Nalgonda,Chandur,BANGARIGADDA,GP,207282,112944470,4060201417,10-09-2022,24-09-2022,2338,838,2338,1500
Package-B,Nalgonda,Nalgonda,Chandur,GOLLAGUDEM,GP,280757,112944471,4060201418,11-09-2022,25-09-2022,2284,804,2284,1480
Package-B,Nalgonda,Nalgonda,Chandur,IDIKUDA,GP,207288,113354566,4060300523,07-09-2022,21-09-2022,2385,890,2385,1495
Package-B,Nalgonda,Nalgonda,Kanagal,BUDAMARLAPALLI,GP,280759,112922233,4040300568,05-09-2022,19-09-2022,2893,992,2893,1901
Package-B,Nalgonda,Nalgonda,Kanagal,BACHANNAGUDEM,GP,207531,113003736,4043100558,07-09-2022,21-09-2022,3173,1164,3173,2009
Package-B,Nalgonda,Nalgonda,Kanagal,DOREPALLY,GP,207537,113137496,4041601006,06-09-2022,20-09-2022,2068,564,2068,1504
Package-B,Nalgonda,Nalgonda,Kanagal,LINGALAGUDEM,GP,280785,113184192,4041601012,05-09-2022,19-09-2022,1990,0,1990,1990
Package-B,Nalgonda,Nalgonda,Kanagal,DHARESHPOOR,GP,207536,113184194,4041900967,08-09-2022,22-09-2022,3826,856,3826,2970
Package-B,Nalgonda,Nalgonda,Kanagal,ISLAMNAGAR,GP,280775,113417434,4040201347,09-09-2022,23-09-2022,7828,702,7828,7126
Package-B,Nalgonda,Nalgonda,Kanagal,TELUKANTIGUDEM,GP,207550,112922239,4041100776,07-09-2022,21-09-2022,4253,1198,4253,3055
Package-B,Nalgonda,Nalgonda,Kanagal,MARTHINENIGUDEM,GP,280786,113003735,4043100557,09-09-2022,23-09-2022,2526,478,2526,2048
Package-B,Nalgonda,Nalgonda,Kanagal,G YADAVALLY,GP,207539,113003747,4042302055,05-09-2022,19-09-2022,3221,0,3221,3221
Package-B,Nalgonda,Nalgonda,Kanagal,RAMCHENDRAPUR,GP,207546,113003739,4042200698,08-09-2022,22-09-2022,4879,530,4879,4349
Package-B,Nalgonda,Nalgonda,Kanagal,REGATTA,GP,207547,113003745,4041401027,09-09-2022,23-09-2022,5350,616,5350,4734
Package-B,Nalgonda,Nalgonda,Kanagal,IRIGANTIPALLI,GP,280764,113137485,4040400404,04-09-2022,18-09-2022,2638,0,2638,2638
Package-B,Nalgonda,Nalgonda,Kanagal,CHINA MADARAM,GP,207535,113137486,4040500903,05-09-2022,19-09-2022,2658,530,2658,2128
Package-B,Nalgonda,Nalgonda,Kanagal,CHETLA CHENNARAM,GP,207534,113104064,4040701183,07-09-2022,21-09-2022,2300,530,2300,1770
Package-B,Nalgonda,Nalgonda,Kanagal,BABASAHEBGUDEM,GP,280777,113137489,4040701184,10-09-2022,24-09-2022,375,0,375,375
Package-B,Nalgonda,Nalgonda,Kanagal,THIMANNAGUDEM,GP,280767,113003748,4042700421,08-09-2022,22-09-2022,4953,650,4953,4303
Package-B,Nalgonda,Nalgonda,Kanagal,AMMAGUDEM,GP,280782,113003743,4040102984,07-09-2022,21-09-2022,2331,668,2331,1663
Package-B,Nalgonda,Nalgonda,Kanagal,KANAGAL,GP,207540,113003742,4040102983,06-09-2022,20-09-2022,2645,702,2645,1943
Package-B,Nalgonda,Nalgonda,Chinthapally,DYRYAPURI THANDA,GP,279488,112918288,4460201752,07-09-2022,21-09-2022,668,98,668,570
Package-B,Nalgonda,Nalgonda,Chinthapally,VINJAMOOR,GP,207329,113086748,4460201760,05-09-2022,19-09-2022,4048,0,4048,4048
Package-B,Nalgonda,Nalgonda,Chinthapally,KURMAPALLY,GP,207316,113211177,4460901152,04-09-2022,18-09-2022,1697,1164,1697,533
Package-B,Nalgonda,Nalgonda,Chinthapally,SAIREDDY GUDEM,GP,279491,113211178,4460901153,08-09-2022,22-09-2022,1829,650,1829,1179
Package-B,Nalgonda,Nalgonda,Chinthapally,PKMALLEPALLY,GP,207323,113256587,4461300360,07-09-2022,21-09-2022,1329,0,1329,1329
Package-B,Nalgonda,Nalgonda,Chinthapally,HARIJANPURAM,GP,279479,113535787,4462600151,09-09-2022,23-09-2022,3076,598,3076,2478
Package-B,Nalgonda,Nalgonda,Chinthapally,BOTHYA THANDA,GP,279508,113694701,4462200179,08-09-2022,22-09-2022,2264,0,2264,2264
Package-B,Nalgonda,Nalgonda,Chinthapally,NASARLAPALLY,GP,207321,113211179,4461200698,07-09-2022,21-09-2022,688,0,688,688
Package-B,Nalgonda,Nalgonda,Chinthapally,MALLAREDDYPALLY,GP,207319,113211183,4461900571,08-09-2022,22-09-2022,1140,718,1140,422
Package-B,Nalgonda,Nalgonda,Chinthapally,HOMANTHALAPALLY,GP,207327,113488859,4461700554,10-09-2022,24-09-2022,3075,1060,3075,2015
Package-B,Nalgonda,Nalgonda,Chinthapally,JARPULA THANDA,GP,279484,113535812,4461700568,09-09-2022,23-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Chinthapally,THAKKALAPALLY,GP,207325,113780614,4461500753,08-09-2022,22-09-2022,615,0,615,615
Package-B,Nalgonda,Nalgonda,Chinthapally,CHAKALISHERIPALLY,GP,207310,113780617,4461800260,11-09-2022,25-09-2022,644,0,644,644
Package-B,Nalgonda,Nalgonda,Chinthapally,MADANPOOR,GP,207318,113780574,4460400338,07-09-2022,21-09-2022,605,0,605,605
Package-B,Nalgonda,Nalgonda,Chinthapally,PALEM THANDA,GP,279500,113780579,4460601012,07-09-2022,21-09-2022,2028,0,2028,2028
Package-B,Nalgonda,Nalgonda,Chinthapally,BOTIMEDDI THANDA,GP,279497,113780578,4460601011,06-09-2022,20-09-2022,1451,0,1451,1451
Package-B,Nalgonda,Nalgonda,Chinthapally,POLEPALLY RAMNAGAR,GP,207324,113780577,4460601010,08-09-2022,22-09-2022,598,0,598,598
Package-B,Nalgonda,Nalgonda,Chinthapally,ROTIGADDA THANDA,GP,279503,113780613,4461500752,06-09-2022,20-09-2022,615,0,615,615
Package-B,Nalgonda,Suryapet,Mothey,LAL TANDA,GP,207710,113697550,4192700406,09-09-2022,23-09-2022,525,0,525,525
Package-B,Nalgonda,Suryapet,Mothey,BHEEKYA THANDA,GP,281571,113697551,4192900147,06-09-2022,20-09-2022,1183,0,1183,1183
Package-B,Nalgonda,Suryapet,Mothey,BURKA CHERLA,GP,207707,112935142,4190601087,04-09-2022,18-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,VIBHALA POOR,GP,207723,112935143,4190800846,06-09-2022,20-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,MAMILLA GUDA,GP,207711,112935144,4190900854,09-09-2022,23-09-2022,3253,1382,3253,1871
Package-B,Nalgonda,Suryapet,Mothey,HUSSAINBAD,GP,207708,112935147,4191201279,04-09-2022,18-09-2022,1174,0,1174,1174
Package-B,Nalgonda,Suryapet,Mothey,MOTHEY,GP,207712,112935138,4190101225,09-09-2022,23-09-2022,1348,0,1348,1348
Package-B,Nalgonda,Suryapet,Mothey,KUDALI,GP,207709,113697548,4191500460,06-09-2022,20-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,URLUGONDA,GP,207722,112935140,4190300746,05-09-2022,19-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,KARAKKAYALA GUDEM,GP,281574,112935151,4191600412,05-09-2022,19-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,ANNARI GUDA,GP,207706,112935141,4190500833,06-09-2022,20-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,BODABANDLA GUDEM,GP,281581,112935158,4192500213,08-09-2022,22-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,RAGHAVAPOOR,GP,207715,113384210,4191301112,10-09-2022,24-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Mothey,NAMAVARAM,GP,207713,113384213,4191401693,07-09-2022,21-09-2022,720,0,720,720
Package-B,Nalgonda,Suryapet,Munagala,Munagala,GP,207760,112990546,4270103328,08-09-2022,22-09-2022,2251,890,2251,1361
Package-B,Nalgonda,Suryapet,Munagala,REPALA,GP,207764,113075645,4270600993,10-09-2022,24-09-2022,1558,0,1558,1558
Package-B,Nalgonda,Suryapet,Munagala,JAGANNADHAPURAM,GP,207755,113697263,4272100555,09-09-2022,23-09-2022,441,0,441,441
Package-B,Nalgonda,Suryapet,Munagala,NARASIMHULAGUDEM,GP,207761,113697260,4271801582,11-09-2022,25-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Munagala,GANAPAVARAM,GP,207754,113075646,4270600994,10-09-2022,24-09-2022,660,0,660,660
Package-B,Nalgonda,Suryapet,Munagala,THANGELLAGUDEM,GP,281638,113221253,4182000361,10-09-2022,24-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Nadigudem,NADIGUDEM,GP,207797,113275268,4311102285,10-09-2022,24-09-2022,2544,512,2544,2032
Package-B,Nalgonda,Suryapet,Nadigudem,VENUGOPLAPURAM,GP,207809,113426195,4310400604,06-09-2022,20-09-2022,1958,718,1958,1240
Package-B,Nalgonda,Suryapet,Nadigudem,SIRIPURAM,GP,207802,113697578,4311301315,07-09-2022,21-09-2022,646,0,646,646
Package-B,Nalgonda,Suryapet,Nadigudem,SREERANGAPURAM,GP,207803,113189478,4311800427,10-09-2022,24-09-2022,904,0,904,904
Package-B,Nalgonda,Suryapet,Nadigudem,CHAKIRALA,GP,207791,113189477,4311200250,04-09-2022,18-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Nadigudem,TELLABALLY,GP,207804,113426194,4310200735,05-09-2022,19-09-2022,419,0,419,419
Package-B,Nalgonda,Suryapet,Nadigudem,EKLASKHANPET,GP,207793,113697569,4310100603,06-09-2022,20-09-2022,2248,0,2248,2248
Package-B,Nalgonda,Suryapet,Nadigudem,RAMAPURAM,GP,207800,113697576,4311000993,05-09-2022,19-09-2022,1635,0,1635,1635
Package-B,Nalgonda,Suryapet,Nereducherla,BODALADINNA,GP,207893,113036542,4310500417,09-09-2022,23-09-2022,175,0,175,175
Package-B,Nalgonda,Suryapet,Nereducherla,SOMARAM,GP,207915,113036543,4310701120,07-09-2022,21-09-2022,2991,0,2991,2991
Package-B,Nalgonda,Suryapet,Nereducherla,VYIKUNTAPURAM,GP,281620,113036546,4311700739,10-09-2022,24-09-2022,589,0,589,589
Package-B,Nalgonda,Suryapet,Nereducherla,MUKUNDA PURAM,GP,207906,113036547,4312100567,07-09-2022,21-09-2022,517,0,517,517
Package-B,Nalgonda,Suryapet,Nereducherla,YALLARAM,GP,281619,113157700,4311500223,07-09-2022,21-09-2022,892,478,892,414
Package-B,Nalgonda,Suryapet,Nereducherla,DACHARAM,GP,207896,113157699,4310900861,10-09-2022,24-09-2022,904,444,904,460
Package-B,Nalgonda,Suryapet,Nereducherla,BAKKAIAHGUDEM,GP,281621,113036550,4312700401,07-09-2022,21-09-2022,1703,0,1703,1703
Package-B,Nalgonda,Suryapet,Nereducherla,KANDULAVARIGUDEM,GP,207903,112993703,4312300413,06-09-2022,20-09-2022,1145,512,1145,633
Package-B,Nalgonda,Suryapet,Nereducherla,ROLLAVARIGUDEM,GP,281618,112993644,4314200113,05-09-2022,19-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Nereducherla,PULGAMBANDA THANDA,GP,281617,113157713,4315600158,11-09-2022,25-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Nereducherla,CHILLEPALLY,GP,207895,113157709,4313600669,10-09-2022,24-09-2022,1334,906,1334,428
Package-B,Nalgonda,Suryapet,Kodad,DORAKUNTA,GP,207589,113525475,4253401974,08-09-2022,22-09-2022,1810,0,1810,1810
Package-B,Nalgonda,Suryapet,Kodad,NALLABANDAGUDEM,GP,207604,113525460,4252201917,09-09-2022,23-09-2022,1431,0,1431,1431
Package-B,Nalgonda,Suryapet,Kodad,KAPAGALU,GP,207595,113525335,4251002689,11-09-2022,25-09-2022,575,0,575,575
Package-B,Nalgonda,Suryapet,Kodad,GUDIBANDA,GP,207594,113525520,4253502045,09-09-2022,23-09-2022,6686,0,6686,6686
Package-B,Nalgonda,Suryapet,Kodad,ALWALAPURAM,GP,280970,113266266,4250603386,06-09-2022,20-09-2022,658,0,658,658
Package-B,Nalgonda,Suryapet,Kodad,KUCHIPUDI,GP,207600,113525454,4251501598,07-09-2022,21-09-2022,6118,645,6118,5473
Package-B,Nalgonda,Suryapet,Kodad,BHEEKYATHANDA,GP,207586,113525465,4252700556,08-09-2022,22-09-2022,1633,0,1633,1633
Package-B,Nalgonda,Suryapet,Kodad,GANAPAVARAM,GP,207591,113525451,4251402355,07-09-2022,21-09-2022,1021,0,1021,1021
Package-B,Nalgonda,Suryapet,Nagaram,NAGARAM BANGLOW,GP,281591,112932818,4251300312,06-09-2022,20-09-2022,4621,0,4621,4621
Package-B,Nalgonda,Suryapet,Nagaram,NAGARAM,GP,207527,112932812,4240901328,04-09-2022,18-09-2022,2517,752,2517,1765
Package-B,Nalgonda,Suryapet,Nagaram,ETOOR,GP,208130,113014817,4230801648,05-09-2022,19-09-2022,1139,770,1139,369
Package-B,Nalgonda,Suryapet,Nagaram,MACHIREDDY PALLY,GP,207526,113014835,4242100516,04-09-2022,18-09-2022,1039,548,1039,491
Package-B,Nalgonda,Suryapet,Nagaram,PASTHALA,GP,208174,113014813,4220200861,08-09-2022,22-09-2022,2107,582,2107,1525
Package-B,Nalgonda,Suryapet,Nagaram,PASNOOR,GP,208173,113014816,4222200987,10-09-2022,24-09-2022,500,98,500,402
Package-B,Nalgonda,Suryapet,Nagaram,D.KOTHAPALLY,GP,207519,113014833,4241000836,05-09-2022,19-09-2022,840,428,840,412
Package-B,Nalgonda,Suryapet,Nagaram,VARDHAMANUKOTA,GP,207530,113014832,4240102691,09-09-2022,23-09-2022,2518,394,2518,2124
Package-B,Nalgonda,Suryapet,Nagaram,NARSIMHULAGUDEM,GP,281592,113014836,4242500138,03-09-2022,17-09-2022,806,394,806,412
Package-B,Nalgonda,Suryapet,Nagaram,PERABOINAGUDEM,GP,281595,113014837,4242600113,03-09-2022,17-09-2022,1887,98,1887,1789
Package-B,Nalgonda,Suryapet,Penpahad,ANNARAM BRIDGE,GP,281640,113221246,4181001452,07-09-2022,21-09-2022,2263,530,2263,1733
Package-B,Nalgonda,Suryapet,Penpahad,N.ANNARAM,GP,208004,113139006,4181001450,07-09-2022,21-09-2022,3104,668,3104,2436
Package-B,Nalgonda,Suryapet,Penpahad,DOSA PAHAD,GP,207998,113374132,4180400884,06-09-2022,20-09-2022,1494,0,1494,1494
Package-B,Nalgonda,Suryapet,Penpahad,THALLA KAMMAM PAHAD,GP,208102,113360185,4161501318,07-09-2022,21-09-2022,1342,0,1342,1342
Package-B,Nalgonda,Suryapet,Penpahad,SINGIREDDY PALEM,GP,208008,113374320,4181500921,08-09-2022,22-09-2022,3268,598,3268,2670
Package-B,Nalgonda,Suryapet,Penpahad,G.MALLKA POOR,GP,207999,113139009,4181301310,05-09-2022,19-09-2022,2017,0,2017,2017
Package-B,Nalgonda,Suryapet,Penpahad,MUKUNDA POOR,GP,208003,113191819,4181600789,07-09-2022,21-09-2022,1803,0,1803,1803
Package-B,Nalgonda,Suryapet,Penpahad,CHINASEETARAM THANDA,GP,281636,113191818,4181600788,05-09-2022,19-09-2022,5785,4110,5785,1675
Package-B,Nalgonda,Suryapet,Penpahad,CHINAGRAKUNTA THANDA,GP,281634,113139010,4181301311,05-09-2022,19-09-2022,2048,1600,2048,448
Package-B,Nalgonda,Suryapet,Penpahad,JALAMAL KUNTA THANDA,GP,281632,113023097,4181201237,11-09-2022,25-09-2022,400,0,400,400
Package-B,Nalgonda,Suryapet,Penpahad,NEW BANJARA HILLS THANDA,GP,281633,112941823,4181201226,10-09-2022,24-09-2022,3764,1232,3764,2532
Package-B,Nalgonda,Suryapet,Penpahad,DOOPHAD,GP,207997,112980349,4181201236,07-09-2022,21-09-2022,2417,1146,2417,1271
Package-B,Nalgonda,Suryapet,Penpahad,LINGALA,GP,208000,113139008,4181101314,08-09-2022,22-09-2022,1845,0,1845,1845
Package-B,Nalgonda,Suryapet,Penpahad,MACHARAM,GP,208001,112941816,4180900845,05-09-2022,19-09-2022,2779,1112,2779,1667
Package-B,Nalgonda,Suryapet,Penpahad,MOHAMMAD PURAM,GP,208002,113139005,4180700736,06-09-2022,20-09-2022,2278,702,2278,1576
Package-B,Nalgonda,Suryapet,Penpahad,MORSAKUNTA THANDA,GP,281635,113285902,4182400058,04-09-2022,18-09-2022,1182,0,1182,1182
Package-B,Nalgonda,Suryapet,Penpahad,GUDEPUKUNTA THANDA,GP,281631,113374182,4180900889,09-09-2022,23-09-2022,2557,616,2557,1941
Package-B,Nalgonda,Nalgonda,Adavidevulapally,BALNEPALLY,GP,207392,113520801,4351000551,07-09-2022,21-09-2022,5043,0,5043,5043
Package-B,Nalgonda,Nalgonda,Adavidevulapally,CHITYALA,GP,207395,113520802,4351100255,07-09-2022,21-09-2022,2124,0,2124,2124
Package-B,Nalgonda,Nalgonda,Adavidevulapally,MUKLACHERLA,GP,207405,113583895,4350700757,10-09-2022,24-09-2022,3888,112,3888,3776
Package-B,Nalgonda,Nalgonda,Adavidevulapally,SETHALTHANDA,GP,281614,113769148,4374900104,03-09-2022,17-09-2022,517,0,517,517
Package-B,Nalgonda,Nalgonda,Adavidevulapally,DANSINGHTHANDA,GP,281612,113769149,4375000095,03-09-2022,17-09-2022,505,0,505,505
Package-B,Nalgonda,Nalgonda,Chandampet,ACHAMPET PATTI,GP,279274,113467308,4470100801,09-09-2022,23-09-2022,175,0,175,175
Package-B,Nalgonda,Nalgonda,Chandampet,MUDUDANDLA,GP,207270,113467302,4470400768,09-09-2022,23-09-2022,400,0,400,400
Package-B,Nalgonda,Nalgonda,Chandampet,POLYANAIK THANDA,GP,279280,113467303,4470400770,08-09-2022,22-09-2022,989,0,989,989
Package-B,Nalgonda,Nalgonda,Chandampet,YARRARAM,GP,207489,113467558,4490700397,06-09-2022,20-09-2022,1480,0,1480,1480
Package-B,Nalgonda,Nalgonda,Chandampet,TELUGUPALLY,GP,207434,113467024,4421600436,07-09-2022,21-09-2022,1344,0,1344,1344
